SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0,25,1,0,0,5,1,0,0,0
1,0,42,0,0,0,0,4,0,0,0
1,0,39,0,0,0,6,0,0,0,9
1,0,29,0,0,0,8,4,0,3,9
1,0,54,2,0,0,18,0,1,1,0
1,0,48,2,0,0,1,0,0,0,4
1,0,48,1,0,0,13,0,1,0,9
1,0,42,0,0,0,5,0,0,0,0
1,0,57,2,0,0,11,2,3,0,0
1,0,30,0,0,0,8,0,0,3,19
1,0,23,0,0,0,5,0,0,0,0
1,0,38,0,0,0,25,1,3,0,0
1,0,69,0,0,0,1,0,0,1,0
1,0,30,0,0,0,0,0,0,0,14
1,0,29,1,0,0,6,0,0,1,4
1,0,35,1,0,0,8,0,0,1,0
1,0,49,0,0,0,30,0,3,0,14
1,0,49,1,0,0,39,0,5,2,0
1,0,42,2,0,0,13,0,1,0,14
1,0,37,0,0,0,11,0,1,1,0
1,0,32,0,0,0,1,2,0,0,4
1,0,38,0,0,0,10,0,1,0,0
1,0,39,2,0,0,5,2,0,0,4
1,0,44,0,0,0,5,0,0,0,0
1,0,28,0,0,0,1,0,0,0,0
1,0,36,0,0,0,8,0,1,0,4
1,0,33,2,0,0,27,0,3,0,0
1,0,30,2,0,0,8,1,0,1,14
1,0,33,0,0,0,15,0,3,0,0
1,0,48,10,0,0,11,3,0,1,0
1,0,40,4,0,0,17,0,3,0,4
1,0,32,1,0,0,18,0,1,0,9
1,0,35,8,0,0,25,0,5,1,4
1,0,38,3,0,0,17,0,1,0,0
1,0,53,5,0,0,20,1,3,0,0
1,0,25,98,0,0,0,98,0,98,0
1,0,43,0,0,0,22,0,1,0,19
1,0,35,1,0,0,22,0,3,0,9
1,0,42,3,0,0,5,0,1,1,0
1,0,53,0,0,0,32,0,1,0,4
1,0,47,3,0,0,5,3,0,0,4
1,0,36,2,0,0,17,4,0,1,4
1,0,45,0,0,0,13,0,1,0,9
1,0,59,0,0,0,0,0,0,0,0
1,0,38,0,0,0,11,0,1,0,4
1,0,29,1,0,0,25,3,1,1,9
1,0,56,0,0,0,13,0,1,0,0
1,0,39,1,0,0,25,1,3,0,4
1,0,52,1,0,0,1,1,0,0,0
1,0,39,0,0,0,10,0,1,0,9
1,0,47,5,0,0,35,2,3,2,9
1,0,29,1,0,0,5,1,0,0,0
1,0,37,0,0,0,3,1,0,2,9
1,0,39,0,0,0,20,0,1,0,0
1,0,34,0,0,0,10,0,1,1,4
1,0,49,0,0,0,34,0,5,0,0
1,0,41,6,0,0,18,1,1,3,14
1,0,60,0,0,0,11,0,0,0,0
1,0,42,1,0,0,10,3,1,0,9
1,0,61,0,0,0,10,0,1,0,0
1,0,42,2,0,0,18,0,1,0,9
1,0,52,1,0,0,5,1,1,0,4
1,0,46,2,0,1,18,0,0,0,0
1,0,35,0,0,0,1,0,0,1,14
1,0,35,0,0,0,5,0,0,1,19
1,0,35,1,0,0,18,0,3,0,0
1,0,60,0,0,0,15,0,1,2,0
1,0,48,1,0,0,42,0,1,0,14
1,0,59,0,0,0,32,0,0,1,0
1,0,59,0,0,0,15,0,3,0,4
1,0,37,2,0,0,15,0,0,0,9
1,0,43,8,0,0,18,1,3,2,0
1,0,48,1,0,0,8,0,1,0,19
1,0,64,0,0,0,15,0,0,0,0
1,0,24,0,0,0,0,1,0,1,19
1,0,34,0,0,0,22,0,1,0,9
1,0,28,1,0,0,11,0,0,1,0
1,0,77,0,0,0,29,0,1,0,0
1,0,25,0,0,0,1,0,0,0,0
1,0,46,0,0,0,18,0,5,0,9
1,0,38,1,0,0,15,2,1,0,0
1,0,47,0,0,0,18,0,3,1,9
1,0,40,1,0,0,25,0,1,0,0
1,0,49,1,0,0,6,0,1,0,0
1,0,60,3,0,0,20,4,5,1,0
1,0,50,0,0,0,29,0,1,0,0
1,0,49,2,0,0,25,0,1,0,4
1,0,74,0,0,0,8,0,0,0,0
1,0,33,2,0,0,13,0,1,0,4
1,0,25,0,0,0,3,0,0,0,0
1,0,25,0,0,0,10,0,0,0,0
1,0,49,1,0,0,13,0,0,1,4
1,0,39,0,0,0,10,0,0,0,9
1,0,43,3,0,0,10,0,3,2,9
1,0,29,0,0,0,18,0,5,0,4
1,0,37,0,0,0,11,2,0,6,4
1,0,52,0,0,0,17,1,3,0,0
1,0,59,0,0,0,25,1,1,0,0
1,0,36,1,0,0,11,1,1,0,9
1,0,37,1,0,0,3,0,0,0,24
1,0,34,2,0,0,10,0,0,0,0
1,0,24,0,0,0,13,0,3,0,0
1,0,29,1,0,0,6,0,0,1,4
1,0,46,0,0,0,17,1,0,1,0
1,0,23,98,0,0,0,98,0,98,0
1,0,41,0,0,0,6,1,0,0,0
1,0,29,1,0,0,22,0,0,0,0
1,0,67,1,0,0,20,0,1,0,0
1,0,42,0,0,0,23,0,3,0,0
1,0,31,0,0,0,6,0,0,0,9
1,0,26,1,0,0,1,1,0,0,0
1,0,37,3,0,0,20,0,5,0,0
1,0,30,0,0,0,15,0,5,0,14
1,0,39,4,0,0,17,1,3,1,9
1,0,52,0,0,0,27,0,3,0,0
1,0,39,0,0,0,10,0,1,1,0
1,0,34,2,0,0,10,0,1,0,0
1,0,24,98,0,0,0,98,0,98,0
1,0,50,2,0,0,29,0,1,0,0
1,0,55,0,0,0,18,1,0,0,0
1,0,31,0,0,0,13,0,1,0,4
1,0,55,1,0,0,34,0,3,0,4
1,0,54,2,0,0,3,0,0,0,0
1,0,42,1,0,0,15,5,1,3,0
1,0,49,0,0,0,15,0,0,0,4
1,0,54,2,0,0,27,5,1,0,0
1,0,42,2,0,0,18,1,3,4,0
1,0,22,0,0,0,6,0,0,0,4
1,0,30,2,0,0,5,1,0,2,4
1,0,48,0,0,0,15,0,1,0,0
1,0,25,0,0,0,0,0,0,0,0
1,0,47,0,0,0,1,0,0,0,9
1,0,50,0,0,0,3,1,0,1,9
1,0,24,0,0,0,1,0,0,1,0
1,0,29,1,0,0,10,0,3,2,0
1,0,40,1,0,0,5,3,0,1,9
1,0,38,0,1,0,23,0,3,0,0
1,0,44,0,0,0,20,0,0,0,4
1,0,29,0,0,0,8,1,1,0,0
1,0,30,0,0,0,5,3,0,0,0
1,0,48,1,0,0,1,0,0,0,0
1,0,39,4,0,0,25,0,7,0,9
1,0,28,0,0,0,0,2,0,0,0
1,0,55,0,0,0,13,1,0,0,0
1,0,49,0,0,0,8,0,0,0,4
1,0,27,2,0,0,18,5,0,2,19
1,0,25,0,0,0,5,1,0,3,4
1,0,55,0,0,0,17,0,3,0,0
1,0,39,4,0,0,25,3,0,0,9
1,0,47,2,0,0,22,0,9,1,9
1,0,54,0,0,0,29,0,1,0,4
1,0,35,2,0,0,34,0,3,1,4
1,0,48,2,0,0,15,8,3,4,19
1,0,59,0,0,0,23,0,1,1,0
1,0,32,0,0,0,0,2,0,0,0
1,0,25,1,0,0,15,0,0,2,0
1,0,36,1,0,0,8,1,0,2,19
1,0,28,0,0,0,0,0,0,0,0
1,0,27,1,0,0,18,0,1,3,0
1,0,26,0,0,0,5,0,0,1,9
1,0,40,0,0,0,11,0,1,0,9
1,0,41,5,0,0,10,0,1,0,0
1,0,45,98,0,0,0,98,0,98,0
1,0,39,1,0,0,29,0,1,0,0
1,0,44,1,0,0,5,0,0,1,0
1,0,50,0,0,0,8,0,1,0,0
1,0,39,0,0,0,10,0,1,0,0
1,0,29,3,0,0,20,3,1,0,0
1,0,49,0,0,0,10,0,1,0,0
1,0,45,0,0,0,0,2,0,0,0
1,0,23,1,0,0,3,3,0,0,0
1,0,53,0,0,0,32,0,1,0,0
1,0,44,0,0,0,0,0,0,0,0
1,0,30,0,0,0,18,0,1,0,9
1,0,21,0,0,0,10,0,0,0,0
1,0,30,0,0,0,0,4,0,0,0
1,0,59,1,0,0,23,0,0,1,9
1,0,78,0,0,0,6,0,0,0,0
1,0,39,0,0,0,11,0,5,0,4
1,0,22,98,0,0,0,98,0,98,0
1,0,44,2,0,0,10,1,1,1,14
1,0,43,5,0,0,8,0,0,1,14
1,0,24,0,0,0,0,0,0,0,4
1,0,47,4,1,0,13,2,1,1,0
1,0,30,4,0,0,15,0,1,0,0
1,0,59,0,1,0,13,0,3,0,0
1,0,75,0,0,0,15,1,0,0,0
1,0,28,0,0,0,0,1,0,0,0
1,0,39,0,0,0,0,2,0,0,4
1,0,57,1,0,0,3,0,0,1,0
1,0,29,2,0,0,15,0,0,2,0
1,0,53,0,0,0,39,0,5,0,0
1,0,35,0,0,0,15,0,0,0,0
1,0,39,0,0,0,22,0,3,0,4
1,0,54,1,0,0,13,0,3,0,0
1,0,59,0,0,0,27,0,0,0,4
1,0,44,0,0,0,39,0,3,0,4
1,0,41,1,0,0,11,1,0,0,0
1,0,44,1,0,0,6,0,3,1,9
1,0,33,0,0,0,1,1,0,0,0
1,0,27,0,0,0,0,1,0,0,24
1,0,63,0,0,0,25,0,1,0,4
1,0,35,0,0,0,5,2,0,0,14
1,0,40,0,0,0,17,0,1,1,4
1,0,55,3,0,0,23,1,5,1,0
1,0,26,0,0,0,1,0,0,1,0
1,0,28,0,0,0,18,0,3,1,9
1,0,52,4,0,0,15,1,1,2,4
1,0,19,0,0,0,3,0,0,0,0
1,0,23,1,0,0,23,1,0,5,0
1,0,34,2,0,0,8,0,1,0,14
1,0,51,1,0,0,11,1,3,0,0
1,0,59,0,0,0,1,0,0,1,0
1,0,45,2,0,0,13,3,3,3,14
1,0,35,4,0,0,11,4,0,0,0
1,0,38,1,0,0,20,1,3,1,9
1,0,33,0,0,0,6,0,1,0,0
1,0,49,1,0,0,15,0,1,0,0
1,0,31,3,0,0,10,3,0,0,4
1,0,54,0,0,0,1,0,0,0,4
1,0,38,1,0,0,10,7,0,0,0
1,0,41,1,0,0,20,0,5,0,4
1,0,42,2,0,0,3,4,1,0,9
1,0,45,6,0,0,13,3,1,2,19
1,0,21,0,0,0,10,0,0,0,0
1,0,61,0,0,0,11,0,1,1,9
1,0,49,0,0,0,1,0,0,1,0
1,0,51,1,0,0,27,0,1,0,9
1,0,20,0,0,0,20,0,0,0,0
1,0,24,2,0,0,13,0,0,0,4
1,0,43,0,0,0,46,0,0,0,4
1,0,31,1,0,0,18,0,1,0,9
1,0,38,1,0,0,5,3,1,1,0
1,0,64,0,0,0,10,0,5,0,4
1,0,24,0,0,0,23,0,5,0,4
1,0,41,0,0,0,0,2,0,0,14
1,0,28,0,0,0,51,0,0,0,0
1,0,43,0,0,0,20,2,1,1,4
1,0,27,1,0,0,6,3,0,2,0
1,0,23,2,0,0,5,0,0,0,0
1,0,35,2,0,0,17,0,9,0,0
1,0,29,1,0,0,8,1,0,0,0
1,0,29,0,0,0,25,0,1,0,0
1,0,43,0,0,0,22,0,3,0,0
1,0,51,1,0,1,40,0,7,0,0
1,0,54,0,0,0,5,3,0,0,0
1,0,56,1,0,0,8,2,3,1,9
1,0,25,1,0,0,5,0,0,0,0
1,0,22,0,0,0,8,0,0,0,9
1,0,29,1,0,0,5,0,0,0,4
1,0,29,0,0,0,5,0,0,0,4
1,0,26,0,0,0,15,0,3,0,0
1,0,33,1,0,0,8,0,1,1,9
1,0,24,0,0,0,10,3,0,0,0
1,0,22,1,0,0,6,0,0,0,0
1,0,55,1,0,0,25,0,5,0,0
1,0,32,2,0,0,11,3,0,1,9
1,0,39,1,0,0,15,0,1,0,9
1,0,44,0,0,0,3,2,1,2,0
1,0,24,0,0,0,6,0,0,0,0
1,0,49,0,0,0,8,3,1,1,0
1,0,39,2,0,0,13,0,1,0,19
1,0,37,1,0,0,15,4,1,1,14
1,0,38,0,0,0,1,2,0,0,4
1,0,47,0,0,0,1,0,1,0,14
1,0,57,0,1,0,17,1,7,0,0
1,0,40,4,0,0,25,1,3,1,0
1,0,45,0,0,0,10,0,0,0,4
1,0,44,1,0,0,17,1,1,0,14
1,0,33,2,0,0,8,2,1,2,14
1,0,42,1,0,0,6,0,1,0,4
1,0,44,0,0,0,0,0,0,0,0
1,0,51,1,0,0,8,0,3,2,0
1,0,43,0,0,0,23,0,1,0,4
1,0,51,0,0,0,25,0,1,0,0
1,0,47,0,0,0,23,0,5,0,4
1,0,44,4,0,0,11,0,1,0,9
1,0,25,1,0,0,6,0,0,0,0
1,0,35,0,0,0,8,0,3,0,0
1,0,45,2,0,0,11,1,0,0,0
1,0,36,0,0,1,39,0,9,0,4
1,0,35,0,0,0,22,0,3,0,9
1,0,46,4,0,0,5,1,0,0,4
1,0,47,0,0,0,27,0,1,1,0
1,0,34,0,0,0,0,0,0,0,4
1,0,55,2,0,0,8,3,1,0,0
1,0,37,4,0,0,20,1,3,0,14
1,0,29,0,0,0,27,0,0,0,0
1,0,38,2,0,0,15,0,1,0,9
1,0,32,1,0,0,32,0,3,0,4
1,0,56,0,0,0,20,0,0,0,0
1,0,32,0,0,0,18,0,1,0,0
1,0,54,1,0,0,8,1,5,2,9
1,0,38,1,0,0,1,2,1,0,0
1,0,33,0,0,0,17,0,5,0,9
1,0,36,1,0,0,11,0,1,0,4
1,0,46,2,0,0,18,0,3,1,0
1,0,25,0,0,0,3,1,0,0,0
1,0,53,1,0,0,20,0,1,0,0
1,0,36,3,0,0,27,1,3,1,0
1,0,34,0,0,0,15,0,1,0,0
1,0,28,0,0,0,15,0,1,0,0
1,0,52,1,0,0,11,1,3,1,4
1,0,44,0,0,0,3,3,0,0,0
1,0,39,0,0,0,27,0,9,0,14
1,0,49,0,0,0,30,0,11,0,0
1,0,39,0,0,0,18,0,5,0,0
1,0,26,0,0,0,3,0,0,0,4
1,0,23,0,0,0,25,0,1,0,0
1,0,55,3,0,0,6,0,0,0,4
1,0,31,2,0,0,18,2,0,1,9
1,0,39,0,0,0,3,1,0,0,0
1,0,38,2,0,0,1,0,0,0,4
1,0,39,0,0,0,34,0,1,0,0
1,0,28,0,0,0,1,1,0,0,0
1,0,53,0,0,0,5,3,1,3,0
1,0,20,0,0,0,0,0,0,0,0
1,0,21,1,0,0,8,0,1,1,0
1,0,49,1,0,0,11,0,1,0,0
1,0,54,0,0,0,8,0,1,0,0
1,0,60,1,0,0,17,0,1,0,0
1,0,58,0,0,0,37,0,3,0,4
1,0,34,1,0,0,6,0,0,0,9
1,0,57,1,1,0,11,0,1,1,0
1,0,48,0,0,0,25,1,3,0,0
1,0,31,2,0,0,8,1,3,2,0
1,0,25,2,0,0,11,1,0,0,0
1,0,42,1,0,0,22,0,1,0,14
1,0,50,2,0,0,6,0,0,0,0
1,0,40,0,0,0,11,0,0,0,9
1,0,31,1,0,0,18,0,1,0,9
1,0,20,98,0,0,0,98,0,98,0
1,0,28,1,0,0,22,0,11,4,9
1,0,47,0,0,0,23,0,3,0,14
1,0,45,0,0,0,18,0,0,1,0
1,0,54,1,0,0,11,1,0,0,0
1,0,49,0,0,0,15,0,1,0,9
1,0,43,0,0,0,6,0,0,0,0
1,0,29,0,0,0,10,0,0,0,14
1,0,40,2,0,0,6,3,0,3,14
1,0,50,98,0,0,0,98,0,98,0
1,0,29,6,0,0,23,0,0,1,0
1,0,42,0,0,0,6,1,1,2,4
1,0,50,0,0,0,22,0,7,0,0
1,0,51,1,0,0,11,1,0,0,0
1,0,35,1,0,0,8,1,0,0,9
1,0,22,1,0,0,10,0,0,2,4
1,0,49,0,0,0,6,0,0,1,0
1,0,38,1,0,0,5,1,0,0,19
1,0,26,0,0,0,5,3,0,2,4
1,0,38,0,0,0,23,0,1,0,19
1,0,39,1,0,0,6,0,0,0,0
1,0,37,0,0,0,3,3,1,1,9
1,0,48,0,0,0,17,0,1,0,4
1,0,39,0,0,0,34,0,0,0,0
1,0,27,0,0,0,1,2,0,1,0
1,0,31,1,0,0,11,0,0,1,0
1,0,43,3,0,0,20,5,9,2,14
1,0,28,1,0,0,6,0,0,2,9
1,0,39,0,1,0,18,0,3,0,0
1,0,53,2,0,0,8,1,0,0,0
1,0,46,2,0,0,11,1,0,1,14
1,0,39,2,0,0,6,0,1,0,4
1,0,45,0,0,0,11,1,1,1,0
1,0,49,2,0,0,20,0,1,0,0
1,0,55,3,0,0,29,0,3,2,0
1,0,34,0,0,0,10,1,1,0,0
1,0,29,1,0,0,10,0,0,0,4
1,0,63,0,0,0,30,1,1,0,0
1,0,34,0,0,0,15,0,5,0,9
1,0,44,0,0,0,15,5,0,3,0
1,0,44,1,1,0,20,0,3,0,4
1,0,37,0,0,0,6,0,0,2,14
1,0,53,3,0,0,29,1,11,1,0
1,0,30,0,0,0,20,0,1,0,0
1,0,44,0,0,0,30,0,12,0,0
1,0,31,1,0,0,3,0,0,0,0
1,0,44,0,0,0,5,0,3,1,9
1,0,40,0,0,0,18,0,3,0,14
1,0,45,1,0,0,13,0,0,0,4
1,0,53,0,0,0,23,0,0,0,0
1,0,23,0,0,0,5,0,0,0,9
1,0,43,1,0,0,1,1,0,1,9
1,0,28,3,0,0,18,4,1,0,0
1,0,22,0,0,0,3,0,0,1,0
1,0,53,0,0,0,3,1,1,0,0
1,0,36,1,0,0,5,2,0,0,0
1,0,48,1,2,0,25,0,9,0,0
1,0,42,1,0,0,5,1,1,1,14
1,0,40,2,0,0,6,1,0,1,9
1,0,50,1,0,0,10,0,1,0,14
1,0,49,1,0,0,20,0,1,0,0
1,0,40,1,0,0,20,2,3,2,0
1,0,29,1,0,0,3,0,0,1,0
1,0,41,0,0,0,5,1,1,1,0
1,0,40,4,0,0,10,1,0,0,9
1,0,29,6,0,1,17,5,3,1,0
1,0,27,0,0,0,1,0,0,0,9
1,0,53,1,0,0,15,1,1,1,4
1,0,32,0,0,0,0,0,0,0,0
1,0,31,1,0,0,11,2,0,1,0
1,0,33,1,0,0,10,0,3,0,4
1,0,21,0,0,0,1,1,0,0,0
1,0,28,0,0,0,6,0,0,0,14
1,0,45,0,0,0,0,0,0,0,0
1,0,33,0,0,0,1,3,0,1,9
1,0,52,0,0,0,15,1,0,0,0
1,0,30,2,0,0,15,0,3,0,0
1,0,38,0,0,0,5,0,0,0,14
1,0,37,0,0,0,15,0,3,0,14
1,0,41,1,0,0,11,2,1,1,4
1,0,35,0,0,0,18,0,3,0,14
1,0,49,0,0,0,8,0,0,0,4
1,0,27,2,0,0,10,3,0,0,0
1,0,33,0,0,0,15,0,1,0,4
1,0,29,0,0,0,20,0,0,0,24
1,0,45,0,0,0,29,0,7,0,0
1,0,32,0,0,0,6,0,1,2,4
1,0,67,0,0,0,15,0,3,0,0
1,0,50,1,0,0,32,0,3,1,9
1,0,39,0,0,0,11,1,5,1,0
1,0,56,1,0,0,15,2,0,1,0
1,0,51,2,0,0,8,1,1,1,4
1,0,44,1,0,0,1,4,0,1,0
1,0,24,2,0,0,5,0,0,1,0
1,0,32,5,0,0,8,5,5,1,0
1,0,54,6,0,0,39,0,3,0,0
1,0,47,0,0,0,17,1,3,0,0
1,0,41,0,0,0,13,0,1,0,9
1,0,49,2,0,0,25,0,7,0,9
1,0,42,0,0,0,1,2,0,1,0
1,0,35,5,0,0,15,0,9,0,0
1,0,45,3,0,0,11,0,1,0,4
1,0,36,0,0,0,37,0,3,0,14
1,0,37,6,0,0,18,0,3,0,14
1,0,20,0,0,0,1,2,0,1,0
1,0,45,0,0,0,23,0,7,0,4
1,0,26,1,0,0,10,0,0,0,0
1,0,52,0,0,0,15,0,9,0,0
1,0,60,1,0,0,15,0,5,0,0
1,0,53,1,0,0,35,0,0,0,0
1,0,42,0,0,0,6,2,1,1,9
1,0,36,2,0,0,22,0,1,0,4
1,0,31,2,0,0,15,0,0,0,0
1,0,43,4,0,0,18,0,3,0,0
1,0,33,0,0,0,15,0,1,0,14
1,0,55,0,0,0,20,0,5,0,0
1,0,56,0,0,0,6,0,0,0,0
1,0,53,0,0,0,15,0,3,0,4
1,0,54,0,0,0,15,0,1,0,0
1,0,36,2,0,0,6,3,1,0,0
1,0,40,3,0,0,18,0,3,7,14
1,0,29,1,0,0,15,0,0,4,9
1,0,45,0,0,0,8,0,1,0,4
1,0,49,98,0,0,0,98,0,98,0
1,0,41,2,0,0,10,3,0,0,0
1,0,33,0,0,0,15,0,1,0,14
1,0,26,0,0,0,23,0,1,0,9
1,0,25,0,0,0,1,0,0,0,9
1,0,52,1,0,0,27,1,3,0,4
1,0,38,1,0,0,13,0,1,0,9
1,0,49,0,0,0,13,0,9,0,9
1,0,23,0,0,0,13,0,0,0,0
1,0,49,0,0,0,46,0,12,0,0
1,0,31,0,0,0,13,0,5,0,0
1,0,38,0,0,0,8,1,3,0,4
1,0,50,1,0,0,15,0,0,0,0
1,0,38,0,0,0,20,0,1,0,9
1,0,51,0,0,0,30,0,9,0,4
1,0,43,0,0,0,8,1,0,0,9
1,0,52,3,0,0,18,0,3,1,4
1,0,51,0,0,0,3,0,1,0,9
1,0,56,1,0,0,11,2,3,0,4
1,0,50,0,0,0,18,0,0,0,0
1,0,31,0,0,0,8,1,0,0,9
1,0,45,3,0,0,11,0,0,0,14
1,0,36,1,0,0,10,1,0,0,0
1,0,44,4,0,0,17,0,1,0,0
1,0,56,0,0,0,11,0,1,0,0
1,0,32,2,0,0,17,0,1,1,9
1,0,41,0,0,0,8,0,0,0,4
1,0,50,0,0,0,10,0,1,0,14
1,0,42,0,0,0,11,0,3,0,0
1,0,44,1,0,0,32,0,0,0,4
1,0,31,1,0,0,6,0,0,2,4
1,0,29,2,0,0,8,0,3,0,4
1,0,30,0,0,0,3,0,0,0,19
1,0,45,1,0,0,11,4,3,1,4
1,0,28,0,0,0,3,0,0,0,0
1,0,34,2,0,0,15,0,0,0,14
1,0,20,1,0,0,1,0,0,0,0
1,0,70,1,0,0,10,2,0,1,0
1,0,31,1,0,0,1,3,0,1,9
1,0,43,0,0,0,18,0,3,0,14
1,0,48,0,0,0,3,1,0,0,0
1,0,44,1,0,0,22,0,0,0,9
1,0,52,0,0,0,15,0,3,0,0
1,0,40,0,0,0,34,0,5,0,14
1,0,45,0,0,0,17,0,1,1,4
1,0,43,0,0,0,17,0,1,0,4
1,0,20,0,0,0,0,1,0,0,0
1,0,41,4,0,0,11,4,1,1,0
1,0,23,0,0,0,15,0,0,0,0
1,0,37,0,0,0,5,1,0,0,14
1,0,51,0,0,0,8,0,1,0,4
1,0,49,0,0,0,17,0,7,0,0
1,0,54,0,0,0,18,0,0,0,4
1,0,57,1,0,0,3,2,0,0,0
1,0,42,0,0,0,3,2,0,0,9
1,0,38,2,0,0,17,0,1,0,0
1,0,43,0,0,0,15,0,3,0,9
1,0,31,2,0,0,5,3,1,1,0
1,0,45,2,0,0,6,4,0,1,0
1,0,21,3,0,0,5,0,1,1,9
1,0,49,0,0,0,10,0,1,0,4
1,0,40,1,0,0,8,0,0,1,4
1,0,49,0,0,0,10,1,0,0,4
1,0,45,1,0,0,10,1,1,0,14
1,0,42,1,0,0,22,0,7,1,14
1,0,52,1,0,0,5,0,0,0,0
1,0,42,4,0,0,29,0,1,0,0
1,0,20,0,0,0,1,0,0,0,0
1,0,63,6,0,0,10,2,1,0,4
1,0,39,4,0,0,25,3,1,0,4
1,0,30,0,0,0,23,0,3,0,0
1,0,43,0,0,0,15,0,1,0,0
1,0,27,0,0,0,6,3,0,1,4
1,0,45,2,0,0,6,1,0,0,14
1,0,33,0,0,0,5,0,0,0,0
1,0,20,0,0,0,1,1,0,1,0
1,0,41,1,0,0,3,2,1,1,14
1,0,45,2,0,0,10,0,0,0,0
1,0,37,0,0,0,15,0,5,0,4
1,0,36,0,0,0,17,0,3,0,9
1,0,53,0,0,0,15,0,0,0,0
1,0,46,1,0,0,10,0,0,0,0
1,0,39,1,0,0,22,0,1,0,0
1,0,48,2,0,0,8,1,0,1,0
1,0,47,0,0,0,8,0,3,0,0
1,0,38,0,0,0,0,0,0,0,9
1,0,61,1,0,0,22,0,1,0,0
1,0,51,0,0,0,1,2,0,1,14
1,0,42,2,0,0,17,0,0,0,0
1,0,27,1,0,0,13,1,3,1,0
1,0,67,0,0,0,25,0,5,0,0
1,0,38,1,0,0,13,4,3,3,0
1,0,19,1,0,0,1,0,0,0,0
1,0,27,1,0,0,17,0,0,0,0
1,0,42,3,0,0,8,0,1,1,4
1,0,29,0,0,0,5,0,1,0,4
1,0,40,0,0,0,0,0,0,0,0
1,0,58,0,0,0,0,0,0,0,0
1,0,64,0,0,0,30,0,9,0,0
1,0,32,0,0,0,0,0,0,0,9
1,0,59,1,0,0,10,1,1,0,0
1,0,28,1,0,0,3,0,1,0,0
1,0,19,1,0,0,5,1,0,1,0
1,0,23,0,0,0,8,1,0,0,4
1,0,26,0,0,0,20,0,0,0,0
1,0,29,0,0,0,6,5,1,1,4
1,0,44,0,0,0,3,0,0,0,0
1,0,48,0,0,0,5,2,1,0,0
1,0,69,0,0,0,1,1,0,0,0
1,0,39,0,0,0,3,2,0,0,0
1,0,46,0,0,0,42,0,3,0,0
1,0,43,0,0,0,1,1,0,1,0
1,0,55,2,0,0,13,0,3,0,9
1,0,48,2,1,0,8,0,3,1,0
1,0,19,0,0,0,6,0,0,0,14
1,0,46,4,0,0,8,1,0,2,0
1,0,54,0,0,0,6,0,0,0,0
1,0,63,0,0,0,20,0,5,0,0
1,0,43,2,0,0,30,0,3,0,4
1,0,36,0,0,0,15,0,3,0,9
1,0,34,1,0,0,13,0,3,0,4
1,0,51,0,0,0,25,0,1,0,0
1,0,33,1,0,0,0,1,0,0,0
1,0,41,1,0,0,8,4,1,2,14
1,0,51,0,0,0,0,1,0,0,0
1,0,29,2,0,0,22,6,3,2,4
1,0,33,1,0,0,20,0,1,0,9
1,0,36,0,0,0,5,0,0,0,14
1,0,45,3,0,0,6,0,0,2,14
1,0,37,0,0,0,11,0,0,0,0
1,0,77,0,0,0,10,0,0,0,0
1,0,35,1,0,0,11,0,1,0,14
1,0,53,1,0,0,32,0,3,0,0
1,0,35,2,0,0,10,1,0,0,39
1,0,46,0,0,0,15,0,1,0,0
1,0,42,0,0,0,11,0,5,0,0
1,0,41,2,0,0,3,1,0,0,0
1,0,34,1,0,0,1,0,1,0,0
1,0,39,0,0,0,1,7,0,0,0
1,0,50,1,0,2,10,1,1,0,14
1,0,42,2,0,0,17,0,1,1,0
1,0,44,1,0,0,6,1,0,1,0
1,0,37,1,0,0,39,0,22,0,14
1,0,45,0,0,0,29,0,0,0,0
1,0,47,4,0,0,22,1,3,1,0
1,0,31,1,0,0,10,2,0,1,14
1,0,36,3,0,0,6,0,1,0,19
1,0,43,1,0,0,3,3,0,0,9
1,0,29,2,0,0,5,0,0,1,0
1,0,45,2,0,0,23,0,0,0,0
1,0,47,0,0,0,18,0,1,0,4
1,0,66,0,0,0,13,0,0,0,0
1,0,43,2,0,0,15,1,3,6,4
1,0,27,0,0,0,29,0,0,0,0
1,0,21,0,0,0,0,1,0,0,0
1,0,19,98,0,0,0,98,0,98,0
1,0,72,0,0,0,5,0,0,0,0
1,0,23,1,0,0,3,2,0,0,9
1,0,66,1,3,0,34,0,1,0,0
1,0,59,1,1,0,23,0,5,0,0
1,0,26,2,0,0,6,1,0,2,0
1,0,25,0,0,0,5,3,0,0,0
1,0,33,0,0,0,8,0,0,0,9
1,0,35,0,0,0,0,1,0,0,14
1,0,40,0,0,0,30,0,3,0,4
1,0,40,1,0,0,17,1,1,0,4
1,0,50,1,0,0,1,0,1,0,0
1,0,23,2,0,0,1,0,0,0,0
1,0,24,0,0,0,0,0,0,0,0
1,0,55,0,0,0,3,0,0,0,0
1,0,46,0,0,0,8,0,3,0,9
1,0,49,0,0,0,5,0,0,0,0
1,0,41,0,0,0,13,0,0,0,0
1,0,29,1,0,0,17,0,3,0,0
1,0,23,0,0,0,6,0,0,0,0
